player_name,matches,innings,total_runs,balls_faced,batting_average,strike_rate,fours,sixes,highest_score,centuries,fifties,balls_bowled,runs_conceded,wickets,bowling_average,economy_rate,bowling_strike_rate,four_wicket_hauls,five_wicket_hauls
Sikandar Raza,9.0,2.0,182.0,143.0,26.0,127.27272727272727,12.0,8.0,57.0,0.0,1.0,88.0,133.0,3.0,44.333333333333336,9.068181818181818,29.333333333333332,0.0,0.0
Simarjeet Singh,3.0,2.0,7.0,8.0,7.0,87.5,0.0,0.0,3.0,0.0,0.0,193.0,242.0,10.0,24.2,7.523316062176167,19.3,0.0,0.0
Sohail Tanvir,5.0,2.0,36.0,31.0,12.0,116.12903225806453,3.0,1.0,13.0,0.0,0.0,265.0,246.0,24.0,10.25,5.5698113207547175,11.041666666666666,1.0,1.0
Sumit Kumar,3.0,2.0,18.0,26.0,9.0,69.23076923076923,2.0,1.0,9.0,0.0,0.0,22.0,36.0,0.0,0.0,9.818181818181818,0.0,0.0,0.0
Sunny Gupta,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,45.0,0.0,0.0,14.210526315789474,0.0,0.0,0.0
Sunny Singh,5.0,2.0,43.0,31.0,10.75,138.70967741935485,6.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swapnil Singh,9.0,2.0,51.0,46.0,10.2,110.86956521739131,3.0,3.0,15.0,0.0,0.0,165.0,238.0,7.0,34.0,8.654545454545454,23.571428571428573,0.0,0.0
T Banton,2.0,2.0,18.0,22.0,9.0,81.81818181818183,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T Henderson,2.0,2.0,11.0,16.0,5.5,68.75,0.0,1.0,11.0,0.0,0.0,36.0,40.0,1.0,40.0,6.666666666666667,36.0,0.0,0.0
T Kohler-Cadmore,3.0,2.0,48.0,54.0,16.0,88.88888888888889,7.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T Kohli,3.0,1.0,11.0,20.0,3.6666666666666665,55.00000000000001,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T Natarajan,2.0,1.0,3.0,5.0,0.0,60.0,0.0,0.0,3.0,0.0,0.0,1401.0,1900.0,76.0,25.0,8.137044967880085,18.43421052631579,1.0,0.0
T Shamsi,1.0,1.0,2.0,4.0,0.0,50.0,0.0,0.0,2.0,0.0,0.0,120.0,181.0,3.0,60.333333333333336,9.05,40.0,0.0,0.0
T Stubbs,17.0,2.0,405.0,239.0,36.81818181818182,169.4560669456067,26.0,26.0,71.0,0.0,3.0,25.0,28.0,4.0,7.0,6.72,6.25,0.0,0.0
T Taibu,3.0,1.0,31.0,26.0,10.333333333333334,119.23076923076923,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T Thushara,4.0,2.0,12.0,19.0,6.0,63.1578947368421,0.0,0.0,8.0,0.0,0.0,144.0,152.0,10.0,15.2,6.333333333333333,14.4,1.0,0.0
TA Boult,22.0,2.0,83.0,82.0,10.375,101.21951219512195,5.0,3.0,17.0,0.0,0.0,2428.0,3137.0,128.0,24.5078125,7.7520593080724876,18.96875,2.0,0.0
TD Paine,2.0,2.0,10.0,29.0,5.0,34.48275862068966,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TG Southee,19.0,2.0,120.0,108.0,9.23076923076923,111.11111111111111,8.0,4.0,36.0,0.0,0.0,1262.0,1682.0,57.0,29.50877192982456,7.996830427892234,22.140350877192983,0.0,1.0
TH David,35.0,2.0,659.0,417.0,28.652173913043477,158.0335731414868,38.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK Curran,10.0,2.0,127.0,108.0,25.4,117.59259259259258,10.0,3.0,54.0,0.0,1.0,252.0,416.0,13.0,32.0,9.904761904761905,19.384615384615383,0.0,0.0
TL Seifert,3.0,2.0,26.0,26.0,8.666666666666666,100.0,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TL Suman,39.0,2.0,676.0,587.0,21.125,115.1618398637138,55.0,26.0,78.0,0.0,2.0,152.0,195.0,7.0,27.857142857142858,7.697368421052632,21.714285714285715,0.0,0.0
TM Dilshan,50.0,2.0,1153.0,1047.0,26.813953488372093,110.12416427889207,140.0,24.0,76.0,0.0,9.0,275.0,361.0,5.0,72.2,7.876363636363636,55.0,0.0,0.0
TM Head,25.0,2.0,772.0,458.0,36.76190476190476,168.5589519650655,76.0,40.0,102.0,1.0,5.0,58.0,113.0,3.0,37.666666666666664,11.689655172413794,19.333333333333332,0.0,0.0
TM Srivastava,3.0,2.0,8.0,11.0,8.0,72.72727272727273,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TR Birt,5.0,2.0,75.0,59.0,15.0,127.11864406779661,9.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TS Mills,5.0,2.0,8.0,14.0,2.0,57.14285714285714,0.0,1.0,6.0,0.0,0.0,218.0,328.0,11.0,29.818181818181817,9.027522935779816,19.818181818181817,0.0,0.0
TU Deshpande,4.0,2.0,21.0,15.0,21.0,140.0,2.0,1.0,20.0,0.0,0.0,831.0,1184.0,46.0,25.73913043478261,8.548736462093864,18.065217391304348,1.0,0.0
Tanush Kotian,1.0,1.0,24.0,32.0,24.0,75.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tilak Varma,38.0,2.0,1156.0,830.0,39.86206896551724,139.27710843373492,90.0,58.0,84.0,0.0,6.0,23.0,27.0,0.0,0.0,7.0434782608695645,0.0,0.0,0.0
U Kaul,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA Birla,1.0,1.0,7.0,15.0,7.0,46.666666666666664,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBT Chand,20.0,2.0,300.0,314.0,15.0,95.54140127388536,32.0,9.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT Khawaja,6.0,2.0,127.0,105.0,21.166666666666668,120.95238095238095,14.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT Yadav,48.0,2.0,208.0,211.0,9.904761904761905,98.5781990521327,16.0,9.0,24.0,0.0,0.0,3190.0,4185.0,163.0,25.67484662576687,7.871473354231975,19.570552147239265,5.0,0.0
Umar Gul,4.0,2.0,39.0,19.0,13.0,205.26315789473685,1.0,5.0,24.0,0.0,0.0,153.0,166.0,14.0,11.857142857142858,6.509803921568627,10.928571428571429,2.0,0.0
Umran Malik,5.0,2.0,23.0,16.0,11.5,143.75,1.0,2.0,19.0,0.0,0.0,519.0,732.0,31.0,23.612903225806452,8.46242774566474,16.741935483870968,0.0,2.0
V Kohli,244.0,3.0,8014.0,6236.0,38.71497584541063,128.51186658114176,708.0,273.0,113.0,8.0,56.0,264.0,354.0,5.0,70.8,8.045454545454545,52.8,0.0,0.0
V Pratap Singh,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,289.0,12.0,24.083333333333332,8.218009478672986,17.583333333333332,0.0,0.0
V Sehwag,104.0,2.0,2728.0,1833.0,27.555555555555557,148.82705946535734,334.0,106.0,122.0,2.0,16.0,138.0,233.0,6.0,38.833333333333336,10.130434782608695,23.0,0.0,0.0
V Shankar,58.0,2.0,1115.0,890.0,25.34090909090909,125.2808988764045,80.0,45.0,63.0,0.0,6.0,258.0,323.0,12.0,26.916666666666668,7.511627906976744,21.5,0.0,0.0
V Viyaskanth,1.0,1.0,7.0,5.0,0.0,140.0,0.0,0.0,7.0,0.0,0.0,60.0,86.0,1.0,86.0,8.6,60.0,0.0,0.0
VG Arora,7.0,2.0,9.0,17.0,4.5,52.94117647058824,0.0,0.0,2.0,0.0,0.0,418.0,550.0,20.0,27.5,7.894736842105263,20.9,0.0,0.0
VH Zol,2.0,1.0,29.0,26.0,14.5,111.53846153846155,3.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VR Aaron,12.0,2.0,50.0,73.0,10.0,68.4931506849315,2.0,2.0,17.0,0.0,0.0,1065.0,1401.0,46.0,30.456521739130434,7.892957746478873,23.152173913043477,0.0,0.0
VR Iyer,49.0,2.0,1326.0,1000.0,31.571428571428573,132.6,121.0,61.0,104.0,1.0,11.0,84.0,140.0,3.0,46.666666666666664,10.0,28.0,0.0,0.0
VRV Singh,2.0,2.0,4.0,3.0,2.0,133.33333333333331,1.0,0.0,4.0,0.0,0.0,371.0,531.0,16.0,33.1875,8.587601078167115,23.1875,0.0,0.0
VS Malik,2.0,2.0,7.0,7.0,7.0,100.0,1.0,0.0,6.0,0.0,0.0,212.0,254.0,6.0,42.333333333333336,7.188679245283018,35.333333333333336,0.0,0.0
VS Yeligati,1.0,1.0,2.0,2.0,2.0,100.0,0.0,0.0,2.0,0.0,0.0,32.0,53.0,0.0,0.0,9.9375,0.0,0.0,0.0
VVS Laxman,20.0,2.0,282.0,271.0,14.842105263157896,104.0590405904059,33.0,5.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VY Mahesh,5.0,2.0,15.0,28.0,7.5,53.57142857142857,0.0,0.0,6.0,0.0,0.0,359.0,478.0,22.0,21.727272727272727,7.988857938718662,16.318181818181817,0.0,1.0
Vijaykumar Vyshak,4.0,2.0,14.0,13.0,7.0,107.6923076923077,0.0,1.0,13.0,0.0,0.0,243.0,383.0,17.0,22.529411764705884,9.45679012345679,14.294117647058824,1.0,0.0
Virat Singh,2.0,1.0,15.0,26.0,7.5,57.692307692307686,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vishnu Vinod,6.0,2.0,56.0,58.0,9.333333333333334,96.55172413793103,3.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vivrant Sharma,1.0,1.0,69.0,49.0,69.0,140.81632653061226,9.0,2.0,69.0,0.0,1.0,21.0,34.0,0.0,0.0,9.714285714285714,0.0,0.0,0.0
W Jaffer,8.0,2.0,130.0,129.0,16.25,100.7751937984496,14.0,3.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WA Mota,8.0,2.0,56.0,76.0,9.333333333333334,73.68421052631578,2.0,0.0,25.0,0.0,0.0,75.0,94.0,4.0,23.5,7.52,18.75,0.0,0.0
WD Parnell,13.0,2.0,65.0,86.0,6.5,75.5813953488372,4.0,1.0,16.0,0.0,0.0,758.0,881.0,40.0,22.025,6.9736147757255935,18.95,1.0,0.0
WG Jacks,8.0,2.0,230.0,133.0,32.857142857142854,172.93233082706766,16.0,18.0,100.0,1.0,1.0,55.0,98.0,2.0,49.0,10.690909090909091,27.5,0.0,0.0
WP Saha,143.0,2.0,2934.0,2368.0,24.24793388429752,123.90202702702702,296.0,87.0,115.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPUJC Vaas,11.0,2.0,81.0,73.0,10.125,110.95890410958904,2.0,3.0,20.0,0.0,0.0,288.0,345.0,22.0,15.681818181818182,7.1875,13.090909090909092,0.0,0.0
Washington Sundar,38.0,2.0,378.0,341.0,13.5,110.85043988269794,32.0,9.0,40.0,0.0,0.0,1064.0,1309.0,39.0,33.56410256410256,7.38157894736842,27.28205128205128,0.0,0.0
X Thalaivan Sargunam,1.0,1.0,10.0,17.0,10.0,58.82352941176471,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y Gnaneswara Rao,1.0,1.0,19.0,18.0,19.0,105.55555555555556,3.0,0.0,19.0,0.0,0.0,6.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0
Y Nagar,20.0,2.0,285.0,271.0,20.357142857142858,105.1660516605166,20.0,9.0,44.0,0.0,0.0,72.0,117.0,4.0,29.25,9.75,18.0,0.0,0.0
Y Prithvi Raj,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,54.0,1.0,54.0,9.818181818181818,33.0,0.0,0.0
Y Venugopal Rao,52.0,2.0,985.0,865.0,22.386363636363637,113.87283236994219,77.0,37.0,71.0,0.0,3.0,222.0,329.0,7.0,47.0,8.891891891891891,31.714285714285715,0.0,0.0
YA Abdulla,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,294.0,15.0,19.6,7.945945945945946,14.8,2.0,0.0
YBK Jaiswal,52.0,2.0,1607.0,1095.0,32.14,146.7579908675799,199.0,64.0,124.0,2.0,9.0,1.0,6.0,0.0,0.0,36.0,0.0,0.0,0.0
YK Pathan,153.0,3.0,3222.0,2334.0,29.29090909090909,138.04627249357327,263.0,161.0,100.0,1.0,14.0,1184.0,1372.0,46.0,29.82608695652174,6.952702702702703,25.73913043478261,0.0,0.0
YS Chahal,17.0,2.0,37.0,89.0,5.285714285714286,41.57303370786517,0.0,0.0,8.0,0.0,0.0,3628.0,4478.0,213.0,21.023474178403756,7.405733186328556,17.03286384976526,6.0,1.0
YV Dhull,3.0,2.0,16.0,23.0,5.333333333333333,69.56521739130434,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YV Takawale,10.0,2.0,192.0,183.0,24.0,104.91803278688525,26.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yash Dayal,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,878.0,31.0,28.322580645161292,8.565853658536586,19.838709677419356,1.0,0.0
Yashpal Singh,4.0,2.0,47.0,67.0,11.75,70.1492537313433,5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Younis Khan,1.0,1.0,3.0,7.0,3.0,42.857142857142854,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yudhvir Singh,4.0,2.0,22.0,16.0,5.5,137.5,1.0,2.0,14.0,0.0,0.0,74.0,116.0,4.0,29.0,9.405405405405405,18.5,0.0,0.0
Yuvraj Singh,126.0,3.0,2754.0,2207.0,24.81081081081081,124.78477571363842,218.0,149.0,83.0,0.0,13.0,882.0,1064.0,39.0,27.28205128205128,7.238095238095238,22.615384615384617,2.0,0.0
Z Khan,27.0,2.0,117.0,141.0,8.357142857142858,82.97872340425532,11.0,2.0,23.0,0.0,0.0,2276.0,2691.0,119.0,22.613445378151262,7.09402460456942,19.126050420168067,3.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,31.0,1.0,31.0,10.333333333333334,18.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,1.0,20.0,9.230769230769232,13.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,190.0,7.0,27.142857142857142,7.3076923076923075,22.285714285714285,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,224.0,5.0,44.8,9.53191489361702,28.2,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,188.0,10.0,18.8,6.962962962962963,16.2,1.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,90.0,2.0,45.0,11.020408163265307,24.5,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,461.0,23.0,20.043478260869566,7.092307692307692,16.956521739130434,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,33.0,0.0,0.0,10.421052631578949,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,0.0,0.0,8.470588235294118,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,49.0,1.0,49.0,10.5,28.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,82.0,1.0,82.0,10.25,48.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,141.0,3.0,47.0,10.071428571428571,28.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,39.0,0.0,0.0,11.142857142857142,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,57.0,0.0,0.0,11.4,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,37.0,1.0,37.0,8.538461538461538,26.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,331.0,13.0,25.46153846153846,8.415254237288135,18.153846153846153,1.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,63.0,3.0,21.0,6.19672131147541,20.333333333333332,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,27.0,0.0,0.0,9.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,209.0,5.0,41.8,9.720930232558139,25.8,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,87.0,3.0,29.0,10.235294117647058,17.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,86.0,1.0,86.0,13.23076923076923,39.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,430.0,28.0,15.357142857142858,7.543859649122807,12.214285714285714,1.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,31.0,1.0,31.0,9.789473684210527,19.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,524.0,38.0,13.789473684210526,6.250497017892645,13.236842105263158,1.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,66.0,1.0,66.0,6.8275862068965525,58.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,32.0,0.0,0.0,10.105263157894738,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,61.0,0.0,0.0,14.639999999999999,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,178.0,3.0,59.333333333333336,10.17142857142857,35.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,82.0,8.0,10.25,6.473684210526316,9.5,1.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,6.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,138.0,7.0,19.714285714285715,7.885714285714286,15.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,239.0,8.0,29.875,8.337209302325581,21.5,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,31.0,0.0,0.0,12.4,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,1.0,14.0,3.36,25.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,76.0,5.0,15.2,7.238095238095238,12.6,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,236.0,7.0,33.714285714285715,10.727272727272727,18.857142857142858,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,140.0,2.0,70.0,7.850467289719627,53.5,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,38.0,2.0,19.0,6.333333333333333,18.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,33.0,0.0,0.0,8.25,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,0.0,0.0,12.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,53.0,3.0,17.666666666666668,7.395348837209302,14.333333333333334,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,33.0,0.0,0.0,11.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,0.0,0.0,7.4,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,26.0,0.0,0.0,12.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,245.0,8.0,30.625,8.352272727272728,22.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,69.0,2.0,34.5,8.28,25.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,53.0,3.0,17.666666666666668,7.395348837209302,14.333333333333334,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,42.0,1.0,42.0,10.5,24.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,5.0,4.285714285714286,7.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,34.0,1.0,34.0,8.16,25.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,50.0,1.0,50.0,8.108108108108107,37.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,366.0,11.0,33.27272727272727,8.318181818181818,24.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,132.0,1.0,132.0,10.702702702702702,74.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,0.0,0.0,9.428571428571429,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,36.0,2.0,18.0,9.0,12.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,663.0,27.0,24.555555555555557,9.208333333333334,16.0,1.0,1.0
